action_prob 0,action_prob 1,action_prob 2,action_prob 3,action_prob 4,action_prob 5,current_exploration,episode_length,evaluation_reward,expert_loss,frame_number,q_val_action 0,q_val_action 1,q_val_action 2,q_val_action 3,q_val_action 4,q_val_action 5,td_loss,training_reward
0.9897808,0.0033784546,0.0009753296,0.003650323,0.0022090806,6.0870457e-06,0.7774587999999999,380.37,0.0,0.0008511366,297268,21.227144,15.547079,14.304681,15.624476,15.122237,9.228068,7520.023,149.25
0.9993717,0.0001684746,9.197077e-05,0.00018660394,0.00017048408,1.0790176e-05,0.7700787999999998,386.09,0.0,4.5635432e-05,305468,21.712929,13.024832,12.4195175,13.127035,13.036689,10.276683,5896.8486,156.25
0.9986638,0.00049394293,0.000117554795,0.000337031,0.00038067636,7.0182014e-06,0.7630066,388.56,0.0,6.272892e-05,313326,20.934826,13.323072,11.887557,12.940827,13.062602,9.0691595,22.679815,165.75
0.99799466,0.00088770455,9.230002e-05,0.00089380215,0.00012559976,5.832139e-06,0.7560676,390.84,0.0,7.010366e-05,321036,21.335272,14.310408,12.046813,14.317253,12.354869,9.285152,2675.6472,168.0
0.99472886,0.0029736974,0.00030605425,0.0009180039,0.0010641834,9.192181e-06,0.7494174999999998,387.51,0.0,0.00023341928,328425,21.626213,15.813549,13.53975,14.638189,14.785951,10.034341,19.337414,160.25
0.9653298,0.021254143,0.004765258,0.002151351,0.006427337,7.202808e-05,0.7426683999999999,386.56,0.0,0.0017618178,335924,20.862135,17.046217,15.551017,14.755761,15.850225,11.358966,34.615864,156.0
0.9995678,0.00018450395,6.814613e-05,7.8129255e-05,0.00010062397,8.344161e-07,0.7354944999999999,384.27,0.0,5.6510635e-06,343895,22.983418,14.38601,13.389994,13.526704,13.77973,8.987316,90.86214,156.5
0.9983467,0.0006116629,0.00010209044,0.000607796,0.00032981005,1.9747797e-06,0.7282953999999999,385.68,0.0,0.0004178102,351894,22.997263,15.599588,13.809266,15.593246,14.981924,9.863864,86.868935,156.25
0.99687386,0.0015227678,0.00021388575,0.0004896524,0.00089846476,1.3385866e-06,0.7212394,386.98,0.0,0.000114687326,359734,22.841106,16.357012,14.394169,15.222423,15.829414,9.320341,28.115408,146.25
0.9998332,8.205131e-05,1.2328107e-05,3.520982e-05,3.7013342e-05,2.0499508e-07,0.7141329999999999,392.05,0.0,-3.4311854e-06,367630,24.000565,14.592566,12.697103,13.746546,13.796499,8.600451,63.43181,160.25
0.99922943,0.00031723475,2.7223108e-05,0.00014480749,0.00028106465,2.6284826e-07,0.7070742999999999,395.49,0.0,1.0319782e-05,375473,24.857841,16.802744,14.347168,16.018507,16.681686,9.7069235,10252.548,171.75
0.99969137,0.00014121104,2.0815918e-05,6.0753693e-05,8.578911e-05,1.5464813e-07,0.7002972999999999,391.08,0.0,1.03127895e-05,383003,23.914131,15.049185,13.134647,14.205757,14.550821,8.2323265,20513.951,152.75
0.9987531,0.0005071873,0.000266664,0.00017083967,0.00030188533,3.218504e-07,0.693595,385.56,0.0,4.2299518e-05,390450,24.34631,16.760927,16.118036,15.672772,16.242094,9.398378,7993.956,146.5
0.99670714,0.0014514516,0.0002509308,0.0008223076,0.00076742005,7.293163e-07,0.6864085,387.01,0.0,0.00011331622,398435,24.6616,18.129707,16.374565,17.561502,17.492422,10.53374,7475.4204,162.25
0.9996575,0.00016708954,3.3450273e-05,5.862599e-05,8.3139304e-05,1.6855645e-07,0.6792832,387.22,0.0,2.6163812e-06,406352,25.25877,16.562132,14.953662,15.51478,15.86412,9.663117,12867.725,165.0
0.9988135,0.00046855267,0.00043972564,8.285682e-05,0.00019520376,1.8993782e-07,0.6716376999999999,393.74,0.0,1.7634737e-05,414847,25.218359,17.553684,17.490187,15.82115,16.67808,9.742977,12484.509,170.75
0.99919873,0.00030562445,0.00010743682,0.00014804368,0.0002400961,5.86878e-08,0.6646212999999999,396.4,0.0,2.8594523e-05,422643,27.539064,19.446712,18.401258,18.721863,19.205395,10.888832,21853.02,177.5
0.99942255,0.00021855932,8.876289e-05,3.782903e-05,0.00023225523,1.1238442e-07,0.6571026999999999,405.47,0.0,5.667402e-06,430997,27.544903,19.117027,18.215939,17.363047,19.177807,11.54414,487.07425,189.25
0.9996544,8.805561e-05,0.00016631004,2.5013747e-05,6.618247e-05,3.0064353e-08,0.6502608999999999,401.64,0.0,-2.2911874e-07,438599,27.93064,18.593443,19.229328,17.3349,18.30789,10.611059,185612.94,181.75
0.99984694,6.339613e-05,4.0495514e-05,2.283369e-05,2.6301073e-05,3.121407e-08,0.6430122999999999,403.01,0.0,-4.5329853e-06,446653,28.171066,18.505112,18.0569,17.483946,17.625319,10.888823,362.56485,171.25
